model, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,repetition,slack,distance_look_ahead,max_speed_slow_car
NS,0,-1,4,1.0,0.05,674130,0,674130,999999999,13401,-1,13554,0,50,false,3,3,7,3
NS,0,-1,4,1.0,0.05,674259,0,674259,999999999,13411,-1,13529,0,50,false,4,3,7,3
NS,1,-1,8,1.0,0.05,1362084,0,1362084,999999999,27005,-1,27455,0,50,false,0,3,7,3
NS,1,-1,8,1.0,0.05,1317767,0,1317767,999999999,26158,-1,26574,0,50,false,1,3,7,3
NS,1,-1,8,1.0,0.05,1314877,0,1314877,999999999,25822,-1,26567,0,50,false,2,3,7,3
NS,1,-1,8,1.0,0.05,1316420,0,1316420,999999999,26110,-1,26597,0,50,false,3,3,7,3
NS,1,-1,8,1.0,0.05,1318185,0,1318185,999999999,26006,-1,26565,0,50,false,4,3,7,3
NS,0,-1,8,1.0,0.05,1390675,0,1390675,999999999,27738,-1,27882,0,50,false,0,3,7,3
NS,0,-1,8,1.0,0.05,1391363,0,1391363,999999999,27765,-1,27905,0,50,false,1,3,7,3
NS,0,-1,8,1.0,0.05,1390570,0,1390570,999999999,27715,-1,27892,0,50,false,2,3,7,3
NS,0,-1,8,1.0,0.05,1390929,0,1390929,999999999,27747,-1,27887,0,50,false,3,3,7,3
NS,0,-1,8,1.0,0.05,1390293,0,1390293,999999999,27691,-1,27906,0,50,false,4,3,7,3
NS,1,-1,11,1.0,0.05,1636442,0,1636442,999999999,27900,-1,34303,0,50,false,0,3,7,3
NS,1,-1,11,1.0,0.05,1635953,0,1635953,999999999,27457,-1,34294,0,50,false,1,3,7,3
NS,1,-1,11,1.0,0.05,1624440,0,1624440,999999999,26719,-1,34255,0,50,false,2,3,7,3
NS,1,-1,11,1.0,0.05,1615583,0,1615583,999999999,28886,-1,34288,0,50,false,3,3,7,3
NS,1,-1,11,1.0,0.05,1649347,0,1649347,999999999,29354,-1,34307,0,50,false,4,3,7,3
NS,0,-1,11,1.0,0.05,1928321,0,1928321,999999999,38472,-1,38690,0,50,false,0,3,7,3
NS,0,-1,11,1.0,0.05,1928838,0,1928838,999999999,38466,-1,38693,0,50,false,1,3,7,3
NS,0,-1,11,1.0,0.05,1928564,0,1928564,999999999,38466,-1,38685,0,50,false,2,3,7,3
NS,0,-1,11,1.0,0.05,1926827,0,1926827,999999999,38341,-1,38673,0,50,false,3,3,7,3
NS,0,-1,11,1.0,0.05,1927811,0,1927811,999999999,38477,-1,38666,0,50,false,4,3,7,3
NS,1,-1,8,1.0,0.05,1314425,0,1314425,999999999,25765,-1,26516,0,50,false,0,3,7,6
NS,1,-1,8,1.0,0.05,1317759,0,1317759,999999999,26029,-1,26668,0,50,false,1,3,7,6
NS,1,-1,8,1.0,0.05,1316321,0,1316321,999999999,25801,-1,26544,0,50,false,2,3,7,6
NS,1,-1,8,1.0,0.05,1314355,0,1314355,999999999,25953,-1,26607,0,50,false,3,3,7,6
NS,1,-1,8,1.0,0.05,1367797,0,1367797,999999999,27010,-1,27586,0,50,false,4,3,7,6
NS,0,-1,8,1.0,0.05,1391336,0,1391336,999999999,27755,-1,27907,0,50,false,0,3,7,6
NS,0,-1,8,1.0,0.05,1391387,0,1391387,999999999,27749,-1,27890,0,50,false,1,3,7,6
NS,0,-1,8,1.0,0.05,1390952,0,1390952,999999999,27732,-1,27873,0,50,false,2,3,7,6
NS,0,-1,8,1.0,0.05,1391014,0,1391014,999999999,27683,-1,27896,0,50,false,3,3,7,6
NS,0,-1,8,1.0,0.05,1389880,0,1389880,999999999,27657,-1,27872,0,50,false,4,3,7,6
NS,1,-1,11,1.0,0.05,1633436,0,1633436,999999999,27933,-1,34305,0,50,false,0,3,7,6
NS,1,-1,11,1.0,0.05,1615636,0,1615636,999999999,25932,-1,34160,0,50,false,1,3,7,6
NS,1,-1,11,1.0,0.05,1628986,0,1628986,999999999,28984,-1,34305,0,50,false,2,3,7,6
NS,1,-1,11,1.0,0.05,1627485,0,1627485,999999999,28045,-1,34211,0,50,false,3,3,7,6
NS,1,-1,11,1.0,0.05,1644113,0,1644113,999999999,28980,-1,34144,0,50,false,4,3,7,6
NS,0,-1,11,1.0,0.05,1928298,0,1928298,999999999,38502,-1,38682,0,50,false,0,3,7,6
NS,0,-1,11,1.0,0.05,1928670,0,1928670,999999999,38476,-1,38679,0,50,false,1,3,7,6
NS,0,-1,11,1.0,0.05,1928688,0,1928688,999999999,38445,-1,38682,0,50,false,2,3,7,6
NS,0,-1,11,1.0,0.05,1929247,0,1929247,999999999,38507,-1,38677,0,50,false,3,3,7,6
NS,0,-1,11,1.0,0.05,1929439,0,1929439,999999999,38529,-1,38645,0,50,false,4,3,7,6
NS,1,-1,11,1.0,0.05,1631072,0,1631072,999999999,28420,-1,34164,0,50,false,0,3,7,9
NS,1,-1,11,1.0,0.05,1620629,0,1620629,999999999,26052,-1,34302,0,50,false,1,3,7,9
NS,1,-1,11,1.0,0.05,1623819,0,1623819,999999999,27557,-1,34261,0,50,false,2,3,7,9
NS,1,-1,11,1.0,0.05,1649115,0,1649115,999999999,29514,-1,34278,0,50,false,3,3,7,9
NS,1,-1,11,1.0,0.05,1627568,0,1627568,999999999,25272,-1,34259,0,50,false,4,3,7,9
NS,0,-1,11,1.0,0.05,1929496,0,1929496,999999999,38511,-1,38653,0,50,false,0,3,7,9
NS,0,-1,11,1.0,0.05,1928722,0,1928722,999999999,38495,-1,38622,0,50,false,1,3,7,9
NS,0,-1,11,1.0,0.05,1927411,0,1927411,999999999,38454,-1,38669,0,50,false,2,3,7,9
NS,0,-1,11,1.0,0.05,1929193,0,1929193,999999999,38478,-1,38689,0,50,false,3,3,7,9
NS,0,-1,11,1.0,0.05,1928808,0,1928808,999999999,38498,-1,38665,0,50,false,4,3,7,9
NS,1,3,-1,0.0,0.1,973518,973518,0,9602,999999999,9824,-1,100,0,false,0,3,7,3
NS,1,3,-1,0.0,0.1,973401,973401,0,9650,999999999,9819,-1,100,0,false,1,3,7,3
NS,1,3,-1,0.0,0.1,971522,971522,0,9565,999999999,9816,-1,100,0,false,2,3,7,3
NS,1,3,-1,0.0,0.1,982912,982912,0,9731,999999999,9897,-1,100,0,false,3,3,7,3
NS,1,3,-1,0.0,0.1,972768,972768,0,9624,999999999,9818,-1,100,0,false,4,3,7,3
NS,0,3,-1,0.0,0.1,983119,983119,0,9750,999999999,9931,-1,100,0,false,0,3,7,3
NS,0,3,-1,0.0,0.1,985111,985111,0,9785,999999999,9930,-1,100,0,false,1,3,7,3
NS,0,3,-1,0.0,0.1,983096,983096,0,9723,999999999,9927,-1,100,0,false,2,3,7,3
NS,0,3,-1,0.0,0.1,984631,984631,0,9774,999999999,9915,-1,100,0,false,3,3,7,3
NS,0,3,-1,0.0,0.1,984575,984575,0,9760,999999999,9909,-1,100,0,false,4,3,7,3
NS,1,3,-1,0.0,0.1,975814,975814,0,9650,999999999,9841,-1,100,0,false,0,3,7,3
NS,1,3,-1,0.0,0.1,977512,977512,0,9676,999999999,9882,-1,100,0,false,1,3,7,3
NS,1,3,-1,0.0,0.1,979444,979444,0,9522,999999999,9905,-1,100,0,false,2,3,7,3
NS,1,3,-1,0.0,0.1,976328,976328,0,9642,999999999,9883,-1,100,0,false,3,3,7,3
NS,1,3,-1,0.0,0.1,976054,976054,0,9673,999999999,9824,-1,100,0,false,4,3,7,3
NS,0,3,-1,0.0,0.1,985121,985121,0,9744,999999999,9957,-1,100,0,false,0,3,7,3
NS,0,3,-1,0.0,0.1,986081,986081,0,9766,999999999,9951,-1,100,0,false,1,3,7,3
NS,0,3,-1,0.0,0.1,986432,986432,0,9772,999999999,9925,-1,100,0,false,2,3,7,3
NS,0,3,-1,0.0,0.1,985647,985647,0,9780,999999999,9927,-1,100,0,false,3,3,7,3
NS,0,3,-1,0.0,0.1,985544,985544,0,9775,999999999,9932,-1,100,0,false,4,3,7,3
NS,1,3,-1,0.0,0.1,973748,973748,0,9569,999999999,9835,-1,100,0,false,0,3,7,3
NS,1,3,-1,0.0,0.1,974703,974703,0,9603,999999999,9879,-1,100,0,false,1,3,7,3
NS,1,3,-1,0.0,0.1,979751,979751,0,9674,999999999,9931,-1,100,0,false,2,3,7,3
NS,1,3,-1,0.0,0.1,979825,979825,0,9592,999999999,9907,-1,100,0,false,3,3,7,3
NS,1,3,-1,0.0,0.1,974061,974061,0,9489,999999999,9860,-1,100,0,false,4,3,7,3
NS,0,3,-1,0.0,0.1,986189,986189,0,9775,999999999,9966,-1,100,0,false,0,3,7,3
NS,0,3,-1,0.0,0.1,986051,986051,0,9800,999999999,9975,-1,100,0,false,1,3,7,3
NS,0,3,-1,0.0,0.1,985759,985759,0,9781,999999999,9927,-1,100,0,false,2,3,7,3
NS,0,3,-1,0.0,0.1,986313,986313,0,9807,999999999,9923,-1,100,0,false,3,3,7,3
NS,0,3,-1,0.0,0.1,986102,986102,0,9797,999999999,9951,-1,100,0,false,4,3,7,3
NS,1,6,-1,0.0,0.1,1793430,1793430,0,14747,999999999,19483,-1,100,0,false,0,3,7,6
NS,1,6,-1,0.0,0.1,1781860,1781860,0,13790,999999999,19603,-1,100,0,false,1,3,7,6
NS,1,6,-1,0.0,0.1,1770317,1770317,0,13258,999999999,19613,-1,100,0,false,2,3,7,6
NS,1,6,-1,0.0,0.1,1791044,1791044,0,13429,999999999,19757,-1,100,0,false,3,3,7,6
NS,1,6,-1,0.0,0.1,1782429,1782429,0,14595,999999999,19755,-1,100,0,false,4,3,7,6
NS,0,6,-1,0.0,0.1,2062676,2062676,0,20531,999999999,20698,-1,100,0,false,0,3,7,6
NS,0,6,-1,0.0,0.1,2062993,2062993,0,20532,999999999,20717,-1,100,0,false,1,3,7,6
NS,0,6,-1,0.0,0.1,2063039,2063039,0,20548,999999999,20715,-1,100,0,false,2,3,7,6
NS,0,6,-1,0.0,0.1,2063020,2063020,0,20522,999999999,20731,-1,100,0,false,3,3,7,6
NS,0,6,-1,0.0,0.1,2062950,2062950,0,20538,999999999,20717,-1,100,0,false,4,3,7,6
NS,1,6,-1,0.0,0.1,1749995,1749995,0,9649,999999999,19974,-1,100,0,false,0,3,7,6
NS,1,6,-1,0.0,0.1,1754469,1754469,0,10807,999999999,20016,-1,100,0,false,1,3,7,6
NS,1,6,-1,0.0,0.1,1755541,1755541,0,11666,999999999,19950,-1,100,0,false,2,3,7,6
NS,1,6,-1,0.0,0.1,1765436,1765436,0,10110,999999999,20000,-1,100,0,false,3,3,7,6
NS,1,6,-1,0.0,0.1,1743168,1743168,0,11322,999999999,19758,-1,100,0,false,4,3,7,6
NS,0,6,-1,0.0,0.1,2064266,2064266,0,20572,999999999,20730,-1,100,0,false,0,3,7,6
NS,0,6,-1,0.0,0.1,2063316,2063316,0,20563,999999999,20708,-1,100,0,false,1,3,7,6
NS,0,6,-1,0.0,0.1,2063224,2063224,0,20547,999999999,20706,-1,100,0,false,2,3,7,6
NS,0,6,-1,0.0,0.1,2062900,2062900,0,20533,999999999,20736,-1,100,0,false,3,3,7,6
NS,0,6,-1,0.0,0.1,2062391,2062391,0,20548,999999999,20713,-1,100,0,false,4,3,7,6
NS,1,9,-1,0.0,0.1,1902314,1902314,0,7586,999999999,26646,-1,100,0,false,0,3,7,9
NS,1,9,-1,0.0,0.1,1910571,1910571,0,12116,999999999,26626,-1,100,0,false,1,3,7,9
NS,1,9,-1,0.0,0.1,1899725,1899725,0,9489,999999999,25661,-1,100,0,false,2,3,7,9
NS,1,9,-1,0.0,0.1,1931627,1931627,0,12136,999999999,24427,-1,100,0,false,3,3,7,9
NS,1,9,-1,0.0,0.1,1908755,1908755,0,9999,999999999,25714,-1,100,0,false,4,3,7,9
NS,0,9,-1,0.0,0.1,3128622,3128622,0,31131,999999999,31409,-1,100,0,false,0,3,7,9
NS,0,9,-1,0.0,0.1,3130564,3130564,0,31170,999999999,31442,-1,100,0,false,1,3,7,9
NS,0,9,-1,0.0,0.1,3131819,3131819,0,31189,999999999,31504,-1,100,0,false,2,3,7,9
NS,0,9,-1,0.0,0.1,3129941,3129941,0,31122,999999999,31461,-1,100,0,false,3,3,7,9
NS,0,9,-1,0.0,0.1,3129723,3129723,0,31164,999999999,31472,-1,100,0,false,4,3,7,9
NS,1,3,4,0.25,0.1,1002352,736155,266197,9730,10442,9892,10901,75,25,false,0,3,7,3
NS,1,3,4,0.25,0.1,992694,730156,262538,9631,10188,9830,10847,75,25,false,1,3,7,3
NS,1,3,4,0.25,0.1,1000975,735582,265393,9646,10253,9903,10926,75,25,false,2,3,7,3
NS,1,3,4,0.25,0.1,997247,730335,266912,9655,10458,9829,10889,75,25,false,3,3,7,3
NS,1,3,4,0.25,0.1,994290,729800,264490,9609,10375,9833,10853,75,25,false,4,3,7,3
NS,0,3,4,0.25,0.1,1006520,737883,268637,9713,10458,9919,11071,75,25,false,0,3,7,3
NS,0,3,4,0.25,0.1,1001327,736967,264360,9677,10376,9925,10881,75,25,false,1,3,7,3
NS,0,3,4,0.25,0.1,1005326,738562,266764,9768,10320,9932,10920,75,25,false,2,3,7,3
NS,0,3,4,0.25,0.1,1005183,738143,267040,9739,10332,9943,10977,75,25,false,3,3,7,3
NS,0,3,4,0.25,0.1,999616,735815,263801,9676,10235,9946,10913,75,25,false,4,3,7,3
NS,1,3,8,0.25,0.1,1002151,733341,268810,9618,10482,9930,11022,75,25,false,0,3,7,3
NS,1,3,8,0.25,0.1,992819,729960,262859,9601,10256,9850,10898,75,25,false,1,3,7,3
NS,1,3,8,0.25,0.1,1000151,733633,266518,9479,10276,9911,11052,75,25,false,2,3,7,3
NS,1,3,8,0.25,0.1,996050,731720,264330,9604,10333,9845,10910,75,25,false,3,3,7,3
NS,1,3,8,0.25,0.1,994045,730065,263980,9532,9697,9866,10885,75,25,false,4,3,7,3
NS,0,3,8,0.25,0.1,1001103,739947,261156,9762,10205,9936,10704,75,25,false,0,3,7,3
NS,0,3,8,0.25,0.1,998039,738555,259484,9752,10023,9913,10629,75,25,false,1,3,7,3
NS,0,3,8,0.25,0.1,993673,738596,255077,9763,9945,9947,10740,75,25,false,2,3,7,3
NS,0,3,8,0.25,0.1,998616,739760,258856,9779,10066,9928,10746,75,25,false,3,3,7,3
NS,0,3,8,0.25,0.1,996550,739164,257386,9764,9943,9930,10636,75,25,false,4,3,7,3
NS,1,3,11,0.25,0.1,999199,733151,266048,9577,10414,9905,10963,75,25,false,0,3,7,3
NS,1,3,11,0.25,0.1,996343,733581,262762,9452,10318,9900,10841,75,25,false,1,3,7,3
NS,1,3,11,0.25,0.1,999778,733576,266202,9583,10463,9901,11023,75,25,false,2,3,7,3
NS,1,3,11,0.25,0.1,995570,733451,262119,9555,10176,9912,10717,75,25,false,3,3,7,3
NS,1,3,11,0.25,0.1,995372,731592,263780,9449,10287,9908,10926,75,25,false,4,3,7,3
NS,0,3,11,0.25,0.1,995711,739361,256350,9760,9943,9931,10701,75,25,false,0,3,7,3
NS,0,3,11,0.25,0.1,995981,739465,256516,9763,10013,9935,10542,75,25,false,1,3,7,3
NS,0,3,11,0.25,0.1,994119,740050,254069,9786,9890,9936,10498,75,25,false,2,3,7,3
NS,0,3,11,0.25,0.1,993710,739790,253920,9798,9952,9924,10400,75,25,false,3,3,7,3
NS,0,3,11,0.25,0.1,995128,739186,255942,9759,9928,9954,10604,75,25,false,4,3,7,3
NS,1,6,8,0.25,0.1,1792611,1313816,478795,13788,16819,19720,20787,75,25,false,0,3,7,6
NS,1,6,8,0.25,0.1,1825258,1337694,487564,14812,17861,19860,20758,75,25,false,1,3,7,6
NS,1,6,8,0.25,0.1,1804649,1322882,481767,14238,17184,19437,20723,75,25,false,2,3,7,6
NS,1,6,8,0.25,0.1,1816618,1324991,491627,15376,18377,19214,20647,75,25,false,3,3,7,6
NS,1,6,8,0.25,0.1,1793241,1310815,482426,12986,17115,19468,20660,75,25,false,4,3,7,6
NS,0,6,8,0.25,0.1,2071896,1546302,525594,20508,20809,20753,21347,75,25,false,0,3,7,6
NS,0,6,8,0.25,0.1,2075326,1548031,527295,20554,20782,20729,21303,75,25,false,1,3,7,6
NS,0,6,8,0.25,0.1,2071686,1546490,525196,20519,20852,20729,21188,75,25,false,2,3,7,6
NS,0,6,8,0.25,0.1,2074092,1547166,526926,20520,20755,20722,21427,75,25,false,3,3,7,6
NS,0,6,8,0.25,0.1,2070999,1547113,523886,20498,20716,20715,21299,75,25,false,4,3,7,6
NS,1,6,11,0.25,0.1,1764223,1278992,485231,11239,16508,19896,21395,75,25,false,0,3,7,6
NS,1,6,11,0.25,0.1,1771084,1307051,464033,12954,12464,19662,21104,75,25,false,1,3,7,6
NS,1,6,11,0.25,0.1,1780701,1293984,486717,10373,14895,19741,21498,75,25,false,2,3,7,6
NS,1,6,11,0.25,0.1,1755472,1266725,488747,13695,12515,19809,21024,75,25,false,3,3,7,6
NS,1,6,11,0.25,0.1,1770465,1287933,482532,11718,15499,19883,21160,75,25,false,4,3,7,6
NS,0,6,11,0.25,0.1,2069068,1548303,520765,20559,20707,20704,20966,75,25,false,0,3,7,6
NS,0,6,11,0.25,0.1,2068738,1547863,520875,20521,20594,20747,21081,75,25,false,1,3,7,6
NS,0,6,11,0.25,0.1,2069933,1548209,521724,20552,20685,20724,21122,75,25,false,2,3,7,6
NS,0,6,11,0.25,0.1,2069311,1547415,521896,20562,20729,20707,21084,75,25,false,3,3,7,6
NS,0,6,11,0.25,0.1,2066886,1547203,519683,20516,20580,20722,21131,75,25,false,4,3,7,6
NS,1,9,11,0.25,0.1,1901944,1409821,492123,9925,13249,25756,24375,75,25,false,0,3,7,9
NS,1,9,11,0.25,0.1,1939643,1463847,475796,10303,9743,25438,24104,75,25,false,1,3,7,9
NS,1,9,11,0.25,0.1,1905334,1373916,531418,9940,15298,24772,27225,75,25,false,2,3,7,9
NS,1,9,11,0.25,0.1,1901899,1380253,521646,7044,15260,25973,25014,75,25,false,3,3,7,9
NS,1,9,11,0.25,0.1,1921639,1388294,533345,11597,15209,24601,26018,75,25,false,4,3,7,9
NS,0,9,11,0.25,0.1,3139522,2350610,788912,31236,31366,31456,31943,75,25,false,0,3,7,9
NS,0,9,11,0.25,0.1,3133854,2346337,787517,31083,31239,31447,31783,75,25,false,1,3,7,9
NS,0,9,11,0.25,0.1,3138135,2348650,789485,31187,31253,31452,31937,75,25,false,2,3,7,9
NS,0,9,11,0.25,0.1,3137260,2350368,786892,31193,31337,31423,31647,75,25,false,3,3,7,9
NS,0,9,11,0.25,0.1,3137610,2350024,787586,31211,31345,31464,31759,75,25,false,4,3,7,9
NS,1,3,4,0.5,0.1,1048291,489782,558509,9650,10837,9876,11542,50,50,false,0,3,7,3
NS,1,3,4,0.5,0.1,1039384,487359,552025,9428,10491,9874,11607,50,50,false,1,3,7,3
NS,1,3,4,0.5,0.1,1038495,489518,548977,9509,10555,9920,11347,50,50,false,2,3,7,3
NS,1,3,4,0.5,0.1,1047310,488812,558498,9588,10530,9875,11581,50,50,false,3,3,7,3
NS,1,3,4,0.5,0.1,1044294,490238,554056,9712,10734,9897,11654,50,50,false,4,3,7,3
NS,0,3,4,0.5,0.1,1047239,492405,554834,9752,10772,9921,11474,50,50,false,0,3,7,3
NS,0,3,4,0.5,0.1,1047650,492134,555516,9736,10767,9946,11493,50,50,false,1,3,7,3
NS,0,3,4,0.5,0.1,1049248,491799,557449,9775,10708,9902,11578,50,50,false,2,3,7,3
NS,0,3,4,0.5,0.1,1041392,491692,549700,9726,10557,9926,11358,50,50,false,3,3,7,3
NS,0,3,4,0.5,0.1,1040788,491395,549393,9718,10441,9949,11347,50,50,false,4,3,7,3
NS,1,3,8,0.5,0.1,1033760,486425,547335,9483,10442,9898,11469,50,50,false,0,3,7,3
NS,1,3,8,0.5,0.1,1044397,486515,557882,9500,10232,9872,11962,50,50,false,1,3,7,3
NS,1,3,8,0.5,0.1,1040111,485662,554449,9381,10465,9919,11895,50,50,false,2,3,7,3
NS,1,3,8,0.5,0.1,1025421,484613,540808,9373,10151,9805,11299,50,50,false,3,3,7,3
NS,1,3,8,0.5,0.1,1043476,486998,556478,9378,10619,9908,11619,50,50,false,4,3,7,3
NS,0,3,8,0.5,0.1,1015196,492581,522615,9756,10088,9933,10986,50,50,false,0,3,7,3
NS,0,3,8,0.5,0.1,1027383,492835,534548,9791,10265,9939,11015,50,50,false,1,3,7,3
NS,0,3,8,0.5,0.1,1022871,492572,530299,9756,10264,9909,11246,50,50,false,2,3,7,3
NS,0,3,8,0.5,0.1,1022637,492656,529981,9727,10264,9906,10906,50,50,false,3,3,7,3
NS,0,3,8,0.5,0.1,1031396,492694,538702,9725,10429,9936,11346,50,50,false,4,3,7,3
NS,1,3,11,0.5,0.1,1027677,483075,544602,9347,10189,9878,11524,50,50,false,0,3,7,3
NS,1,3,11,0.5,0.1,1026403,485552,540851,9446,10054,9914,11370,50,50,false,1,3,7,3
NS,1,3,11,0.5,0.1,1029700,484501,545199,9342,10311,9887,11596,50,50,false,2,3,7,3
NS,1,3,11,0.5,0.1,1016386,485424,530962,9316,9942,9844,11366,50,50,false,3,3,7,3
NS,1,3,11,0.5,0.1,1035716,485054,550662,9359,10427,9894,11724,50,50,false,4,3,7,3
NS,0,3,11,0.5,0.1,1022614,493176,529438,9786,10237,9908,11053,50,50,false,0,3,7,3
NS,0,3,11,0.5,0.1,1006496,493369,513127,9755,9983,9947,10667,50,50,false,1,3,7,3
NS,0,3,11,0.5,0.1,1014665,493172,521493,9762,10019,9950,11099,50,50,false,2,3,7,3
NS,0,3,11,0.5,0.1,1014575,493156,521419,9805,10071,9956,10839,50,50,false,3,3,7,3
NS,0,3,11,0.5,0.1,1014353,493222,521131,9777,10131,9933,10828,50,50,false,4,3,7,3
NS,1,6,8,0.5,0.1,1820652,857185,963467,14014,16008,19215,21569,50,50,false,0,3,7,6
NS,1,6,8,0.5,0.1,1805837,850414,955423,13572,15485,19476,21008,50,50,false,1,3,7,6
NS,1,6,8,0.5,0.1,1822081,853577,968504,13746,16780,18986,20887,50,50,false,2,3,7,6
NS,1,6,8,0.5,0.1,1831469,876717,954752,13073,16125,19324,21130,50,50,false,3,3,7,6
NS,1,6,8,0.5,0.1,1825554,870106,955448,14013,15019,19348,21082,50,50,false,4,3,7,6
NS,0,6,8,0.5,0.1,2091008,1029147,1061861,20499,21000,20716,21591,50,50,false,0,3,7,6
NS,0,6,8,0.5,0.1,2088680,1030144,1058536,20470,20933,20733,21459,50,50,false,1,3,7,6
NS,0,6,8,0.5,0.1,2091596,1029517,1062079,20485,20923,20755,21506,50,50,false,2,3,7,6
NS,0,6,8,0.5,0.1,2083633,1030841,1052792,20474,20718,20739,21374,50,50,false,3,3,7,6
NS,0,6,8,0.5,0.1,2088811,1031020,1057791,20472,20528,20714,21641,50,50,false,4,3,7,6
NS,1,6,11,0.5,0.1,1795301,841191,954110,12255,11454,19706,21938,50,50,false,0,3,7,6
NS,1,6,11,0.5,0.1,1790432,833664,956768,11710,14303,19757,21065,50,50,false,1,3,7,6
NS,1,6,11,0.5,0.1,1797560,841530,956030,12153,15352,19398,21888,50,50,false,2,3,7,6
NS,1,6,11,0.5,0.1,1790791,838809,951982,12804,15458,19539,21063,50,50,false,3,3,7,6
NS,1,6,11,0.5,0.1,1797364,837631,959733,13091,11770,19593,21734,50,50,false,4,3,7,6
NS,0,6,11,0.5,0.1,2083084,1031265,1051819,20502,20740,20752,21295,50,50,false,0,3,7,6
NS,0,6,11,0.5,0.1,2078320,1030712,1047608,20489,20680,20735,21339,50,50,false,1,3,7,6
NS,0,6,11,0.5,0.1,2081727,1031867,1049860,20497,20664,20731,21311,50,50,false,2,3,7,6
NS,0,6,11,0.5,0.1,2085244,1030818,1054426,20508,20819,20715,21385,50,50,false,3,3,7,6
NS,0,6,11,0.5,0.1,2085674,1031527,1054147,20545,20817,20725,21328,50,50,false,4,3,7,6
NS,1,9,11,0.5,0.1,1914157,972333,941824,12259,12645,25132,24289,50,50,false,0,3,7,9
NS,1,9,11,0.5,0.1,1887749,982275,905474,11369,12644,24264,25033,50,50,false,1,3,7,9
NS,1,9,11,0.5,0.1,1889196,976929,912267,6483,9435,26114,24161,50,50,false,2,3,7,9
NS,1,9,11,0.5,0.1,1883509,861940,1021569,9615,13058,23933,27237,50,50,false,3,3,7,9
NS,1,9,11,0.5,0.1,1890875,858786,1032089,7387,12850,24833,26698,50,50,false,4,3,7,9
NS,0,9,11,0.5,0.1,3148659,1567703,1580956,31266,31374,31469,31905,50,50,false,0,3,7,9
NS,0,9,11,0.5,0.1,3145794,1566479,1579315,31143,31338,31447,32119,50,50,false,1,3,7,9
NS,0,9,11,0.5,0.1,3146920,1566438,1580482,31156,31283,31508,31881,50,50,false,2,3,7,9
NS,0,9,11,0.5,0.1,3144332,1564773,1579559,31139,31291,31473,31894,50,50,false,3,3,7,9
NS,0,9,11,0.5,0.1,3150848,1565373,1585475,31181,31304,31423,32093,50,50,false,4,3,7,9
NS,1,3,4,0.75,0.1,1132027,243386,888641,9599,11388,9868,12342,25,75,false,0,3,7,3
NS,1,3,4,0.75,0.1,1135545,242618,892927,9354,11111,9843,12412,25,75,false,1,3,7,3
NS,1,3,4,0.75,0.1,1116568,242283,874285,9483,10875,9848,12173,25,75,false,2,3,7,3
NS,1,3,4,0.75,0.1,1123538,243355,880183,9264,11280,9912,12321,25,75,false,3,3,7,3
NS,1,3,4,0.75,0.1,1123151,242014,881137,9427,10796,9821,12215,25,75,false,4,3,7,3
NS,0,3,4,0.75,0.1,1095566,245171,850395,9657,10811,9948,11692,25,75,false,0,3,7,3
NS,0,3,4,0.75,0.1,1127794,245819,881975,9753,11349,9928,12205,25,75,false,1,3,7,3
NS,0,3,4,0.75,0.1,1101377,245734,855643,9726,10737,9927,11887,25,75,false,2,3,7,3
NS,0,3,4,0.75,0.1,1110192,245312,864880,9668,10843,9909,11879,25,75,false,3,3,7,3
NS,0,3,4,0.75,0.1,1144427,246473,897954,9753,11495,9957,12398,25,75,false,4,3,7,3
NS,1,3,8,0.75,0.1,1128583,237611,890972,9006,10492,9820,13197,25,75,false,0,3,7,3
NS,1,3,8,0.75,0.1,1198214,236694,961520,8928,10893,9735,14063,25,75,false,1,3,7,3
NS,1,3,8,0.75,0.1,1187497,234168,953329,8555,11330,9841,14563,25,75,false,2,3,7,3
NS,1,3,8,0.75,0.1,1151286,237309,913977,8936,10819,9818,13737,25,75,false,3,3,7,3
NS,1,3,8,0.75,0.1,1203822,235876,967946,9012,10587,9781,14631,25,75,false,4,3,7,3
NS,0,3,8,0.75,0.1,1101372,245914,855458,9721,10434,9927,12244,25,75,false,0,3,7,3
NS,0,3,8,0.75,0.1,1047050,246309,800741,9705,10117,9931,11412,25,75,false,1,3,7,3
NS,0,3,8,0.75,0.1,1127474,245551,881923,9721,10812,9935,12418,25,75,false,2,3,7,3
NS,0,3,8,0.75,0.1,1120992,246247,874745,9732,10936,9925,12420,25,75,false,3,3,7,3
NS,0,3,8,0.75,0.1,1089391,245795,843596,9632,10546,9950,12065,25,75,false,4,3,7,3
NS,1,3,11,0.75,0.1,1166723,238439,928284,8920,10805,9870,13728,25,75,false,0,3,7,3
NS,1,3,11,0.75,0.1,1146754,234046,912708,8335,10275,9848,13424,25,75,false,1,3,7,3
NS,1,3,11,0.75,0.1,1140838,237479,903359,9069,10541,9827,13972,25,75,false,2,3,7,3
NS,1,3,11,0.75,0.1,1144682,235970,908712,8415,10285,9862,13904,25,75,false,3,3,7,3
NS,1,3,11,0.75,0.1,1159713,234932,924781,8364,10537,9877,14133,25,75,false,4,3,7,3
